ID,Modalitat,Colla_ID,Prioritat,anys_sense_captura,adjudicats,nova_prioritat,nou_anys_sense_captura
6739,A,Colla_375,4,0,0,2,1
6740,A,Colla_375,2,1,0,2,2
6741,A,Colla_375,4,0,0,2,1
6742,A,Colla_375,4,0,0,2,1
6743,A,Colla_375,4,0,0,2,1
6744,A,Colla_375,2,1,0,2,2
6745,A,Colla_375,2,1,0,2,2
6746,A,Colla_375,2,1,1,4,0
6747,A,Colla_375,2,1,1,4,0
6748,A,Colla_375,4,0,0,2,1
6749,A,Colla_375,4,0,0,2,1
6750,A,Colla_375,2,1,1,4,0
6751,A,Colla_375,2,2,1,4,0
6752,A,Colla_375,4,0,0,2,1
6753,A,Colla_375,2,2,1,4,0
6754,A,Colla_376,2,1,0,2,2
6755,A,Colla_376,2,1,0,2,2
6756,A,Colla_376,2,1,0,2,2
6757,A,Colla_376,2,1,1,4,0
6758,A,Colla_376,4,0,0,2,1
6759,A,Colla_376,2,1,1,4,0
6760,A,Colla_376,4,0,0,2,1
6761,A,Colla_376,4,0,0,2,1
6762,A,Colla_376,2,2,1,4,0
6763,A,Colla_376,2,2,1,4,0
6764,A,Colla_376,2,2,1,4,0
6765,A,Colla_376,2,1,0,2,2
6766,A,Colla_376,4,0,0,2,1
6767,A,Colla_376,4,0,0,2,1
6768,A,Colla_376,4,0,0,2,1
6769,A,Colla_376,2,2,1,4,0
6770,A,Colla_377,2,2,1,4,0
6771,A,Colla_377,4,0,0,2,1
6772,A,Colla_377,4,0,0,2,1
6773,A,Colla_377,2,2,1,4,0
6774,A,Colla_377,4,0,0,2,1
6775,A,Colla_377,4,0,0,2,1
6776,A,Colla_377,4,0,0,2,1
6777,A,Colla_377,2,1,1,4,0
6778,A,Colla_377,2,1,0,2,2
6779,A,Colla_377,2,1,1,4,0
6780,A,Colla_377,2,1,0,2,2
6781,A,Colla_377,4,0,0,2,1
6782,A,Colla_377,2,1,0,2,2
6783,A,Colla_377,2,1,1,4,0
6784,A,Colla_377,2,2,1,4,0
6785,A,Colla_377,2,1,0,2,2
6786,A,Colla_378,4,0,0,2,1
6787,A,Colla_378,4,0,0,2,1
6788,A,Colla_378,2,2,1,4,0
6789,A,Colla_378,2,1,1,4,0
6790,A,Colla_378,2,1,1,4,0
6791,A,Colla_378,2,1,0,2,2
6792,A,Colla_378,4,0,0,2,1
6793,A,Colla_378,4,0,0,2,1
6794,A,Colla_378,2,1,0,2,2
6795,A,Colla_378,2,2,1,4,0
6796,A,Colla_378,4,0,0,2,1
6797,A,Colla_378,2,1,0,2,2
6798,A,Colla_378,4,0,0,2,1
6799,A,Colla_378,2,1,1,4,0
6800,A,Colla_378,4,0,0,2,1
6801,A,Colla_378,2,2,1,4,0
6802,A,Colla_379,4,0,0,2,1
6803,A,Colla_379,4,0,0,2,1
6804,A,Colla_379,2,1,0,2,2
6805,A,Colla_379,4,0,0,2,1
6806,A,Colla_379,2,2,1,4,0
6807,A,Colla_379,2,1,1,4,0
6808,A,Colla_379,2,2,1,4,0
6809,A,Colla_379,4,0,0,2,1
6810,A,Colla_379,4,0,0,2,1
6811,A,Colla_379,2,1,0,2,2
6812,A,Colla_379,2,1,0,2,2
6813,A,Colla_379,4,0,0,2,1
6814,A,Colla_379,2,1,1,4,0
6815,A,Colla_379,2,2,1,4,0
6816,A,Colla_379,2,1,0,2,2
6817,A,Colla_379,2,2,1,4,0
6818,A,Colla_380,2,2,1,4,0
6819,A,Colla_380,2,2,1,4,0
6820,A,Colla_380,2,2,1,4,0
6821,A,Colla_380,2,1,1,4,0
6822,A,Colla_380,4,0,0,2,1
6823,A,Colla_380,2,2,1,4,0
6824,A,Colla_380,2,1,0,2,2
6825,A,Colla_380,4,0,0,2,1
6826,A,Colla_380,2,1,1,4,0
6827,A,Colla_380,4,0,0,2,1
6828,A,Colla_380,2,1,1,4,0
6829,A,Colla_380,2,1,0,2,2
6830,A,Colla_380,4,0,0,2,1
6831,A,Colla_380,4,0,0,2,1
6832,A,Colla_380,2,1,0,2,2
6833,A,Colla_380,4,0,0,2,1
6834,A,Colla_381,4,0,0,2,1
6835,A,Colla_381,4,0,0,2,1
6836,A,Colla_381,2,1,1,4,0
6837,A,Colla_381,2,2,1,4,0
6838,A,Colla_381,4,0,0,2,1
6839,A,Colla_381,2,2,1,4,0
6840,A,Colla_381,4,0,0,2,1
6841,A,Colla_381,4,0,0,2,1
6842,A,Colla_381,2,1,1,4,0
6843,A,Colla_381,2,1,0,2,2
6844,A,Colla_381,2,1,1,4,0
6845,A,Colla_381,4,0,0,2,1
6846,A,Colla_381,2,1,0,2,2
6847,A,Colla_381,2,1,0,2,2
6848,A,Colla_381,4,0,0,2,1
6849,A,Colla_381,2,2,1,4,0
6850,A,Colla_382,4,0,0,2,1
6851,A,Colla_382,2,1,1,4,0
6852,A,Colla_382,2,1,0,2,2
6853,A,Colla_382,2,2,1,4,0
6854,A,Colla_382,2,1,0,2,2
6855,A,Colla_382,4,0,0,2,1
6856,A,Colla_382,4,0,0,2,1
6857,A,Colla_382,2,1,1,4,0
6858,A,Colla_382,4,0,0,2,1
6859,A,Colla_382,2,2,1,4,0
6860,A,Colla_382,4,0,0,2,1
6861,A,Colla_382,4,0,0,2,1
6862,A,Colla_382,2,2,1,4,0
6863,A,Colla_382,2,1,0,2,2
6864,A,Colla_382,2,1,0,2,2
6865,A,Colla_382,2,1,1,4,0
6866,A,Colla_383,2,1,0,2,2
6867,A,Colla_383,4,0,0,2,1
6868,A,Colla_383,4,0,0,2,1
6869,A,Colla_383,2,1,1,4,0
6870,A,Colla_383,2,1,1,4,0
6871,A,Colla_383,4,0,0,2,1
6872,A,Colla_383,4,0,0,2,1
6873,A,Colla_383,2,1,0,2,2
6874,A,Colla_383,4,0,0,2,1
6875,A,Colla_383,2,1,1,4,0
6876,A,Colla_383,4,0,0,2,1
6877,A,Colla_383,2,2,1,4,0
6878,A,Colla_383,2,1,0,2,2
6879,A,Colla_383,2,2,1,4,0
6880,A,Colla_383,2,1,1,4,0
6881,A,Colla_383,4,0,0,2,1
6882,A,Colla_384,4,0,0,2,1
6883,A,Colla_384,2,1,0,2,2
6884,A,Colla_384,2,1,0,2,2
6885,A,Colla_384,2,1,0,2,2
6886,A,Colla_384,2,1,1,4,0
6887,A,Colla_384,4,0,0,2,1
6888,A,Colla_384,2,1,1,4,0
6889,A,Colla_384,4,0,0,2,1
6890,A,Colla_384,4,0,0,2,1
6891,A,Colla_384,2,2,1,4,0
6892,A,Colla_384,2,1,1,4,0
6893,A,Colla_384,2,2,1,4,0
6894,A,Colla_384,4,0,0,2,1
6895,A,Colla_384,4,0,0,2,1
6896,A,Colla_384,2,2,1,4,0
6897,A,Colla_385,2,1,1,4,0
6898,A,Colla_385,4,0,0,2,1
6899,A,Colla_385,2,1,0,2,2
6900,A,Colla_385,2,1,1,4,0
6901,A,Colla_385,4,0,0,2,1
6902,A,Colla_385,2,1,0,2,2
6903,A,Colla_385,4,0,0,2,1
6904,A,Colla_385,4,0,0,2,1
6905,A,Colla_385,2,2,1,4,0
6906,A,Colla_385,4,0,0,2,1
6907,A,Colla_385,2,2,1,4,0
6908,A,Colla_385,4,0,0,2,1
6909,A,Colla_385,2,1,0,2,2
6910,A,Colla_385,2,1,1,4,0
6911,A,Colla_385,2,2,1,4,0
6912,A,Colla_386,4,0,0,2,1
6913,A,Colla_386,2,2,1,4,0
6914,A,Colla_386,2,1,1,4,0
6915,A,Colla_386,2,1,0,2,2
6916,A,Colla_386,2,1,1,4,0
6917,A,Colla_386,2,1,0,2,2
6918,A,Colla_386,4,0,0,2,1
6919,A,Colla_386,4,0,0,2,1
6920,A,Colla_386,2,1,0,2,2
6921,A,Colla_386,4,0,0,2,1
6922,A,Colla_386,2,2,1,4,0
6923,A,Colla_386,2,1,1,4,0
6924,A,Colla_386,2,2,1,4,0
6925,A,Colla_386,4,0,0,2,1
6926,A,Colla_386,4,0,0,2,1
6927,A,Colla_387,4,0,0,2,1
6928,A,Colla_387,4,0,0,2,1
6929,A,Colla_387,2,2,1,4,0
6930,A,Colla_387,4,0,0,2,1
6931,A,Colla_387,2,1,0,2,2
6932,A,Colla_387,4,0,0,2,1
6933,A,Colla_387,2,1,1,4,0
6934,A,Colla_387,2,1,0,2,2
6935,A,Colla_387,2,2,1,4,0
6936,A,Colla_387,2,1,1,4,0
6937,A,Colla_387,4,0,0,2,1
6938,A,Colla_387,2,1,0,2,2
6939,A,Colla_387,2,1,1,4,0
6940,A,Colla_387,2,2,1,4,0
6941,A,Colla_387,4,0,0,2,1
6942,A,Colla_388,2,1,0,2,2
6943,A,Colla_388,2,2,1,4,0
6944,A,Colla_388,4,0,0,2,1
6945,A,Colla_388,4,0,0,2,1
6946,A,Colla_388,2,1,1,4,0
6947,A,Colla_388,2,2,1,4,0
6948,A,Colla_388,4,0,0,2,1
6949,A,Colla_388,2,1,1,4,0
6950,A,Colla_388,4,0,0,2,1
6951,A,Colla_388,2,2,1,4,0
6952,A,Colla_388,2,1,1,4,0
6953,A,Colla_388,2,1,0,2,2
6954,A,Colla_388,4,0,0,2,1
6955,A,Colla_388,2,1,0,2,2
6956,A,Colla_388,4,0,0,2,1
6957,A,Colla_389,4,0,0,2,1
6958,A,Colla_389,2,1,0,2,2
6959,A,Colla_389,4,0,0,2,1
6960,A,Colla_389,2,1,1,4,0
6961,A,Colla_389,4,0,0,2,1
6962,A,Colla_389,2,2,1,4,0
6963,A,Colla_389,4,0,0,2,1
6964,A,Colla_389,2,1,1,4,0
6965,A,Colla_389,4,0,0,2,1
6966,A,Colla_389,2,1,0,2,2
6967,A,Colla_389,2,1,1,4,0
6968,A,Colla_389,4,0,0,2,1
6969,A,Colla_389,2,2,1,4,0
6970,A,Colla_389,2,1,0,2,2
6971,A,Colla_389,2,2,1,4,0
6972,A,Colla_390,2,1,0,2,2
6973,A,Colla_390,2,1,1,4,0
6974,A,Colla_390,2,2,1,4,0
6975,A,Colla_390,4,0,0,2,1
6976,A,Colla_390,2,1,0,2,2
6977,A,Colla_390,4,0,0,2,1
6978,A,Colla_390,4,0,0,2,1
6979,A,Colla_390,4,0,0,2,1
6980,A,Colla_390,2,2,1,4,0
6981,A,Colla_390,4,0,0,2,1
6982,A,Colla_390,4,0,0,2,1
6983,A,Colla_390,2,2,1,4,0
6984,A,Colla_390,2,1,0,2,2
6985,A,Colla_390,2,1,1,4,0
6986,A,Colla_390,2,1,1,4,0
6987,A,Colla_391,2,2,1,4,0
6988,A,Colla_391,2,1,1,4,0
6989,A,Colla_391,4,0,0,2,1
6990,A,Colla_391,2,1,0,2,2
6991,A,Colla_391,4,0,0,2,1
6992,A,Colla_391,2,1,1,4,0
6993,A,Colla_391,2,1,1,4,0
6994,A,Colla_391,2,2,1,4,0
6995,A,Colla_391,4,0,0,2,1
6996,A,Colla_391,4,0,0,2,1
6997,A,Colla_391,2,1,0,2,2
6998,A,Colla_391,4,0,0,2,1
6999,A,Colla_391,2,1,0,2,2
7000,A,Colla_391,2,2,1,4,0
7001,A,Colla_391,4,0,0,2,1
7002,A,Colla_392,4,0,0,2,1
7003,A,Colla_392,2,1,1,4,0
7004,A,Colla_392,4,0,0,2,1
7005,A,Colla_392,4,0,0,2,1
7006,A,Colla_392,2,1,0,2,2
7007,A,Colla_392,4,0,0,2,1
7008,A,Colla_392,2,2,1,4,0
7009,A,Colla_392,2,1,0,2,2
7010,A,Colla_392,2,2,1,4,0
7011,A,Colla_392,2,1,1,4,0
7012,A,Colla_392,4,0,0,2,1
7013,A,Colla_392,2,1,1,4,0
7014,A,Colla_392,4,0,0,2,1
7015,A,Colla_392,2,2,1,4,0
7016,A,Colla_392,2,1,0,2,2
7017,A,Colla_393,4,0,0,2,1
7018,A,Colla_393,2,2,1,4,0
7019,A,Colla_393,2,2,1,4,0
7020,A,Colla_393,4,0,0,2,1
7021,A,Colla_393,4,0,0,2,1
7022,A,Colla_393,2,1,0,2,2
7023,A,Colla_393,2,1,0,2,2
7024,A,Colla_393,4,0,0,2,1
7025,A,Colla_393,2,1,1,4,0
7026,A,Colla_393,4,0,0,2,1
7027,A,Colla_393,2,1,1,4,0
7028,A,Colla_393,2,1,1,4,0
7029,A,Colla_393,2,1,0,2,2
7030,A,Colla_393,4,0,0,2,1
7031,A,Colla_393,2,2,1,4,0
7032,A,Colla_394,4,0,0,2,1
7033,A,Colla_394,2,2,1,4,0
7034,A,Colla_394,2,1,1,4,0
7035,A,Colla_394,4,0,0,2,1
7036,A,Colla_394,4,0,0,2,1
7037,A,Colla_394,4,0,0,2,1
7038,A,Colla_394,2,2,1,4,0
7039,A,Colla_394,4,0,0,2,1
7040,A,Colla_394,2,1,1,4,0
7041,A,Colla_394,2,1,1,4,0
7042,A,Colla_394,2,1,0,2,2
7043,A,Colla_394,2,1,0,2,2
7044,A,Colla_394,4,0,0,2,1
7045,A,Colla_394,2,2,1,4,0
7046,A,Colla_394,2,1,0,2,2
7047,A,Colla_395,2,1,0,2,2
7048,A,Colla_395,4,0,0,2,1
7049,A,Colla_395,2,2,1,4,0
7050,A,Colla_395,4,0,0,2,1
7051,A,Colla_395,2,1,0,2,2
7052,A,Colla_395,2,2,1,4,0
7053,A,Colla_395,2,1,1,4,0
7054,A,Colla_395,2,1,0,2,2
7055,A,Colla_395,4,0,0,2,1
7056,A,Colla_395,4,0,0,2,1
7057,A,Colla_395,2,2,1,4,0
7058,A,Colla_395,2,1,1,4,0
7059,A,Colla_395,2,1,1,4,0
7060,A,Colla_395,4,0,0,2,1
7061,A,Colla_395,4,0,0,2,1
7062,A,Colla_396,2,1,1,4,0
7063,A,Colla_396,2,1,1,4,0
7064,A,Colla_396,2,1,1,4,0
7065,A,Colla_396,2,1,0,2,2
7066,A,Colla_396,4,0,0,2,1
7067,A,Colla_396,4,0,0,2,1
7068,A,Colla_396,4,0,0,2,1
7069,A,Colla_396,2,1,0,2,2
7070,A,Colla_396,2,2,1,4,0
7071,A,Colla_396,4,0,0,2,1
7072,A,Colla_396,2,2,1,4,0
7073,A,Colla_396,4,0,0,2,1
7074,A,Colla_396,2,2,1,4,0
7075,A,Colla_396,4,0,0,2,1
7076,A,Colla_396,2,1,0,2,2
7077,A,Colla_397,2,1,1,4,0
7078,A,Colla_397,2,1,0,2,2
7079,A,Colla_397,2,2,1,4,0
7080,A,Colla_397,4,0,0,2,1
7081,A,Colla_397,4,0,0,2,1
7082,A,Colla_397,2,2,1,4,0
7083,A,Colla_397,2,1,1,4,0
7084,A,Colla_397,4,0,0,2,1
7085,A,Colla_397,4,0,0,2,1
7086,A,Colla_397,4,0,0,2,1
7087,A,Colla_397,2,1,0,2,2
7088,A,Colla_397,2,1,0,2,2
7089,A,Colla_397,4,0,0,2,1
7090,A,Colla_397,2,1,1,4,0
7091,A,Colla_397,2,2,1,4,0
7092,A,Colla_398,2,1,1,4,0
7093,A,Colla_398,4,0,0,2,1
7094,A,Colla_398,4,0,0,2,1
7095,A,Colla_398,4,0,0,2,1
7096,A,Colla_398,2,1,0,2,2
7097,A,Colla_398,2,2,1,4,0
7098,A,Colla_398,4,0,0,2,1
7099,A,Colla_398,4,0,0,2,1
7100,A,Colla_398,2,1,1,4,0
7101,A,Colla_398,2,2,1,4,0
7102,A,Colla_398,2,2,1,4,0
7103,A,Colla_398,2,1,0,2,2
7104,A,Colla_398,2,1,0,2,2
7105,A,Colla_398,4,0,0,2,1
7106,A,Colla_398,2,1,1,4,0
7107,A,Colla_399,4,0,0,2,1
7108,A,Colla_399,2,1,0,2,2
7109,A,Colla_399,2,2,1,4,0
7110,A,Colla_399,4,0,0,2,1
7111,A,Colla_399,2,1,1,4,0
7112,A,Colla_399,4,0,0,2,1
7113,A,Colla_399,4,0,0,2,1
7114,A,Colla_399,2,2,1,4,0
7115,A,Colla_399,2,1,1,4,0
7116,A,Colla_399,2,1,0,2,2
7117,A,Colla_399,4,0,0,2,1
7118,A,Colla_399,2,1,1,4,0
7119,A,Colla_399,2,1,0,2,2
7120,A,Colla_399,4,0,0,2,1
7121,A,Colla_399,2,2,1,4,0
7122,A,Colla_400,2,1,1,4,0
7123,A,Colla_400,2,1,0,2,2
7124,A,Colla_400,4,0,0,2,1
7125,A,Colla_400,2,1,1,4,0
7126,A,Colla_400,2,2,1,4,0
7127,A,Colla_400,4,0,0,2,1
7128,A,Colla_400,2,2,1,4,0
7129,A,Colla_400,4,0,0,2,1
7130,A,Colla_400,4,0,0,2,1
7131,A,Colla_400,2,1,1,4,0
7132,A,Colla_400,2,1,0,2,2
7133,A,Colla_400,2,2,1,4,0
7134,A,Colla_400,4,0,0,2,1
7135,A,Colla_400,4,0,0,2,1
7136,A,Colla_400,2,1,0,2,2
7137,A,Colla_401,4,0,0,2,1
7138,A,Colla_401,2,1,1,4,0
7139,A,Colla_401,4,0,0,2,1
7140,A,Colla_401,2,1,0,2,2
7141,A,Colla_401,2,1,1,4,0
7142,A,Colla_401,2,2,1,4,0
7143,A,Colla_401,2,1,0,2,2
7144,A,Colla_401,4,0,0,2,1
7145,A,Colla_401,2,2,1,4,0
7146,A,Colla_401,4,0,0,2,1
7147,A,Colla_401,2,2,1,4,0
7148,A,Colla_401,2,1,1,4,0
7149,A,Colla_401,4,0,0,2,1
7150,A,Colla_401,4,0,0,2,1
7151,A,Colla_401,2,1,0,2,2
7152,A,Colla_402,4,0,0,2,1
7153,A,Colla_402,2,1,1,4,0
7154,A,Colla_402,2,1,1,4,0
7155,A,Colla_402,2,1,0,2,2
7156,A,Colla_402,4,0,0,2,1
7157,A,Colla_402,2,1,0,2,2
7158,A,Colla_402,2,1,0,2,2
7159,A,Colla_402,4,0,0,2,1
7160,A,Colla_402,2,1,1,4,0
7161,A,Colla_402,2,2,1,4,0
7162,A,Colla_402,4,0,0,2,1
7163,A,Colla_402,2,2,1,4,0
7164,A,Colla_402,2,2,1,4,0
7165,A,Colla_402,4,0,0,2,1
7166,A,Colla_402,4,0,0,2,1
7167,A,Colla_403,2,1,0,2,2
7168,A,Colla_403,4,0,0,2,1
7169,A,Colla_403,4,0,0,2,1
7170,A,Colla_403,2,1,1,4,0
7171,A,Colla_403,4,0,0,2,1
7172,A,Colla_403,4,0,0,2,1
7173,A,Colla_403,2,2,1,4,0
7174,A,Colla_403,2,1,1,4,0
7175,A,Colla_403,4,0,0,2,1
7176,A,Colla_403,2,2,1,4,0
7177,A,Colla_403,2,1,0,2,2
7178,A,Colla_403,4,0,0,2,1
7179,A,Colla_403,2,2,1,4,0
7180,A,Colla_403,2,1,0,2,2
7181,A,Colla_403,2,1,1,4,0
7182,A,Colla_404,4,0,0,2,1
7183,A,Colla_404,2,2,1,4,0
7184,A,Colla_404,2,1,1,4,0
7185,A,Colla_404,2,1,0,2,2
7186,A,Colla_404,2,1,1,4,0
7187,A,Colla_404,4,0,0,2,1
7188,A,Colla_404,2,2,1,4,0
7189,A,Colla_404,4,0,0,2,1
7190,A,Colla_404,2,2,1,4,0
7191,A,Colla_404,2,1,1,4,0
7192,A,Colla_404,2,1,0,2,2
7193,A,Colla_404,2,1,0,2,2
7194,A,Colla_404,4,0,0,2,1
7195,A,Colla_404,4,0,0,2,1
7196,A,Colla_404,4,0,0,2,1
7197,A,Colla_405,2,2,1,4,0
7198,A,Colla_405,2,1,1,4,0
7199,A,Colla_405,4,0,0,2,1
7200,A,Colla_405,2,2,1,4,0
7201,A,Colla_405,4,0,0,2,1
7202,A,Colla_405,4,0,0,2,1
7203,A,Colla_405,2,2,1,4,0
7204,A,Colla_405,2,1,0,2,2
7205,A,Colla_405,2,1,0,2,2
7206,A,Colla_405,2,1,0,2,2
7207,A,Colla_405,4,0,0,2,1
7208,A,Colla_405,4,0,0,2,1
7209,A,Colla_405,4,0,0,2,1
7210,A,Colla_405,2,1,1,4,0
7211,A,Colla_405,2,1,1,4,0
7212,A,Colla_406,2,1,1,4,0
7213,A,Colla_406,2,2,1,4,0
7214,A,Colla_406,2,1,0,2,2
7215,A,Colla_406,2,2,1,4,0
7216,A,Colla_406,2,1,0,2,2
7217,A,Colla_406,2,1,1,4,0
7218,A,Colla_406,4,0,0,2,1
7219,A,Colla_406,4,0,0,2,1
7220,A,Colla_406,4,0,0,2,1
7221,A,Colla_406,4,0,0,2,1
7222,A,Colla_406,2,2,1,4,0
7223,A,Colla_406,2,1,1,4,0
7224,A,Colla_406,4,0,0,2,1
7225,A,Colla_406,2,1,0,2,2
7226,A,Colla_406,4,0,0,2,1
7227,A,Colla_407,4,0,0,2,1
7228,A,Colla_407,2,1,0,2,2
7229,A,Colla_407,4,0,0,2,1
7230,A,Colla_407,2,2,1,4,0
7231,A,Colla_407,4,0,0,2,1
7232,A,Colla_407,4,0,0,2,1
7233,A,Colla_407,2,1,1,4,0
7234,A,Colla_407,2,2,1,4,0
7235,A,Colla_407,2,2,1,4,0
7236,A,Colla_407,2,1,0,2,2
7237,A,Colla_407,4,0,0,2,1
7238,A,Colla_407,2,1,0,2,2
7239,A,Colla_407,2,1,1,4,0
7240,A,Colla_407,4,0,0,2,1
7241,A,Colla_407,2,1,1,4,0
7242,A,Colla_408,4,0,0,2,1
7243,A,Colla_408,2,1,0,2,2
7244,A,Colla_408,2,1,0,2,2
7245,A,Colla_408,2,1,1,4,0
7246,A,Colla_408,2,2,1,4,0
7247,A,Colla_408,2,1,1,4,0
7248,A,Colla_408,2,2,1,4,0
7249,A,Colla_408,4,0,0,2,1
7250,A,Colla_408,2,1,0,2,2
7251,A,Colla_408,4,0,0,2,1
7252,A,Colla_408,2,1,1,4,0
7253,A,Colla_408,4,0,0,2,1
7254,A,Colla_408,4,0,0,2,1
7255,A,Colla_408,2,2,1,4,0
7256,A,Colla_408,4,0,0,2,1
7257,A,Colla_409,4,0,0,2,1
7258,A,Colla_409,2,1,1,4,0
7259,A,Colla_409,2,1,0,2,2
7260,A,Colla_409,2,2,1,4,0
7261,A,Colla_409,2,1,1,4,0
7262,A,Colla_409,4,0,0,2,1
7263,A,Colla_409,2,1,1,4,0
7264,A,Colla_409,4,0,0,2,1
7265,A,Colla_409,2,2,1,4,0
7266,A,Colla_409,2,2,1,4,0
7267,A,Colla_409,4,0,0,2,1
7268,A,Colla_409,4,0,0,2,1
7269,A,Colla_409,2,1,0,2,2
7270,A,Colla_409,2,1,0,2,2
7271,A,Colla_409,4,0,0,2,1
7272,A,Colla_410,2,1,1,4,0
7273,A,Colla_410,2,2,1,4,0
7274,A,Colla_410,4,0,0,2,1
7275,A,Colla_410,4,0,0,2,1
7276,A,Colla_410,2,2,1,4,0
7277,A,Colla_410,2,1,1,4,0
7278,A,Colla_410,4,0,0,2,1
7279,A,Colla_410,2,1,0,2,2
7280,A,Colla_410,4,0,0,2,1
7281,A,Colla_410,2,2,1,4,0
7282,A,Colla_410,2,1,0,2,2
7283,A,Colla_410,4,0,0,2,1
7284,A,Colla_410,4,0,0,2,1
7285,A,Colla_410,2,1,0,2,2
7286,A,Colla_410,2,1,1,4,0
7287,A,Colla_411,2,2,1,4,0
7288,A,Colla_411,2,1,0,2,2
7289,A,Colla_411,4,0,0,2,1
7290,A,Colla_411,4,0,0,2,1
7291,A,Colla_411,4,0,0,2,1
7292,A,Colla_411,2,2,1,4,0
7293,A,Colla_411,4,0,0,2,1
7294,A,Colla_411,2,1,1,4,0
7295,A,Colla_411,2,1,0,2,2
7296,A,Colla_411,4,0,0,2,1
7297,A,Colla_411,2,1,0,2,2
7298,A,Colla_411,2,2,1,4,0
7299,A,Colla_411,4,0,0,2,1
7300,A,Colla_411,2,1,1,4,0
7301,A,Colla_411,2,1,1,4,0
7302,A,Colla_412,2,1,1,4,0
7303,A,Colla_412,4,0,0,2,1
7304,A,Colla_412,4,0,0,2,1
7305,A,Colla_412,4,0,0,2,1
7306,A,Colla_412,2,2,1,4,0
7307,A,Colla_412,2,1,1,4,0
7308,A,Colla_412,2,1,0,2,2
7309,A,Colla_412,2,2,1,4,0
7310,A,Colla_412,2,2,1,4,0
7311,A,Colla_412,2,1,1,4,0
7312,A,Colla_412,4,0,0,2,1
7313,A,Colla_412,4,0,0,2,1
7314,A,Colla_412,2,1,0,2,2
7315,A,Colla_412,2,1,0,2,2
7316,A,Colla_412,4,0,0,2,1
7317,A,Colla_413,2,1,1,4,0
7318,A,Colla_413,4,0,0,2,1
7319,A,Colla_413,2,1,0,2,2
7320,A,Colla_413,2,1,0,2,2
7321,A,Colla_413,4,0,0,2,1
7322,A,Colla_413,4,0,0,2,1
7323,A,Colla_413,2,2,1,4,0
7324,A,Colla_413,2,1,1,4,0
7325,A,Colla_413,4,0,0,2,1
7326,A,Colla_413,2,1,0,2,2
7327,A,Colla_413,2,2,1,4,0
7328,A,Colla_413,4,0,0,2,1
7329,A,Colla_413,2,2,1,4,0
7330,A,Colla_413,4,0,0,2,1
7331,A,Colla_413,2,1,1,4,0
7332,A,Colla_414,2,2,1,4,0
7333,A,Colla_414,4,0,0,2,1
7334,A,Colla_414,2,2,1,4,0
7335,A,Colla_414,2,1,1,4,0
7336,A,Colla_414,2,1,1,4,0
7337,A,Colla_414,4,0,0,2,1
7338,A,Colla_414,4,0,0,2,1
7339,A,Colla_414,2,1,0,2,2
7340,A,Colla_414,2,1,0,2,2
7341,A,Colla_414,4,0,0,2,1
7342,A,Colla_414,2,1,1,4,0
7343,A,Colla_414,2,2,1,4,0
7344,A,Colla_414,4,0,0,2,1
7345,A,Colla_414,2,1,0,2,2
7346,A,Colla_414,4,0,0,2,1
7347,A,Colla_415,4,0,0,2,1
7348,A,Colla_415,4,0,0,2,1
7349,A,Colla_415,2,1,0,2,2
7350,A,Colla_415,2,2,1,4,0
7351,A,Colla_415,2,1,0,2,2
7352,A,Colla_415,4,0,0,2,1
7353,A,Colla_415,2,1,1,4,0
7354,A,Colla_415,2,2,1,4,0
7355,A,Colla_415,2,1,1,4,0
7356,A,Colla_415,2,1,0,2,2
7357,A,Colla_415,2,1,1,4,0
7358,A,Colla_415,4,0,0,2,1
7359,A,Colla_415,4,0,0,2,1
7360,A,Colla_415,4,0,0,2,1
7361,A,Colla_415,2,2,1,4,0
7362,A,Colla_416,4,0,0,2,1
7363,A,Colla_416,2,1,1,4,0
7364,A,Colla_416,4,0,0,2,1
7365,A,Colla_416,2,1,0,2,2
7366,A,Colla_416,2,2,1,4,0
7367,A,Colla_416,4,0,0,2,1
7368,A,Colla_416,2,2,1,4,0
7369,A,Colla_416,2,1,1,4,0
7370,A,TrackedColla_3_1,4,0,0,2,1
7371,A,Colla_416,4,0,0,2,1
7372,A,Colla_416,2,2,1,4,0
7373,A,Colla_416,2,1,0,2,2
7374,A,Colla_416,4,0,0,2,1
7375,A,Colla_416,2,1,1,4,0
7376,A,Colla_416,4,0,0,2,1
7377,A,Colla_417,2,1,0,2,2
7378,A,Colla_417,4,0,0,2,1
7379,A,Colla_417,4,0,0,2,1
7380,A,Colla_417,4,0,0,2,1
7381,A,Colla_417,2,2,1,4,0
7382,A,Colla_417,2,2,1,4,0
7383,A,Colla_417,2,2,1,4,0
7384,A,Colla_417,2,1,0,2,2
7385,A,Colla_417,2,1,1,4,0
7386,A,Colla_417,4,0,0,2,1
7387,A,Colla_417,2,1,1,4,0
7388,A,Colla_417,2,1,1,4,0
7389,A,Colla_417,2,1,0,2,2
7390,A,Colla_417,4,0,0,2,1
7391,A,Colla_417,4,0,0,2,1
7392,A,Colla_418,2,1,0,2,2
7393,A,Colla_418,2,1,1,4,0
7394,A,Colla_418,4,0,0,2,1
7395,A,Colla_418,2,2,1,4,0
7396,A,Colla_418,4,0,0,2,1
7397,A,Colla_418,2,2,1,4,0
7398,A,Colla_418,2,2,1,4,0
7399,A,Colla_418,2,1,0,2,2
7400,A,Colla_418,2,1,1,4,0
7401,A,Colla_418,4,0,0,2,1
